offset,Chord,NormalForm,PCsinNormalForm,file,Phrase Boundary,Song Count,Measure Number,Measure Count
0.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,1,1
0.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,1,1 1/2
1.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,1,2 1/2
1.75,<music21.chord.Chord G-2 D-3 B-3 F4 A-4>,"[0, 1, 3, 5, -4]","[5, 6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,1,2 3/4
2.0,<music21.chord.Chord G-2 D-3 B-3 F4 A-4>,"[0, 1, 3, 5, -4]","[5, 6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,1,3
3.0,<music21.chord.Chord C-2 D-3 B-3 E-4 G4>,"[0, 3, 4, -6, -4]","[7, 10, 11, 1, 3]",Copland_Piano_Blues_No_3.mxl,,,1,4
0.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,2,1
0.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,2,1 1/2
1.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,2,2 1/2
1.75,<music21.chord.Chord G-2 D-3 B-3 F4 A-4>,"[0, 1, 3, 5, -4]","[5, 6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,2,2 3/4
2.0,<music21.chord.Chord G-2 D-3 B-3 F4 A-4>,"[0, 1, 3, 5, -4]","[5, 6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,2,3
3.0,<music21.chord.Chord G-1 G-2 D-3 B-3 F4 A-4 D-5 F5>,"[0, 1, 3, 5, -4]","[5, 6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,2,4
0.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,3,1
0.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,3,1 1/2
1.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,3,2 1/2
1.75,<music21.chord.Chord G-2 D-3 B-3 F4 A-4>,"[0, 1, 3, 5, -4]","[5, 6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,3,2 3/4
2.0,<music21.chord.Chord G-2 D-3 B-3 F4 A-4>,"[0, 1, 3, 5, -4]","[5, 6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,3,3
3.0,<music21.chord.Chord C-2 D-3 B-3 E-4 G4>,"[0, 3, 4, -6, -4]","[7, 10, 11, 1, 3]",Copland_Piano_Blues_No_3.mxl,,,3,4
0.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,4,1
0.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,4,1 1/2
1.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,4,2 1/2
1.75,<music21.chord.Chord G-2 D-3 A-3 B-3 F4 C5>,"[0, 1, 3, 5, -5, -4]","[5, 6, 8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,,,4,2 3/4
2.0,<music21.chord.Chord G-2 D-3 A-3 B-3 F4 C5>,"[0, 1, 3, 5, -5, -4]","[5, 6, 8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,,,4,3
3.0,<music21.chord.Chord G-1 G-2 D-3 A-3 B-3 F4 C5 F5 A-5>,"[0, 1, 3, 5, -5, -4]","[5, 6, 8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,,,4,4
0.0,<music21.chord.Chord F3 E-4 C5>,"[0, 3, 5]","[0, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,5,1
0.5,<music21.chord.Chord A-3 F4 A-4>,"[0, 3]","[5, 8]",Copland_Piano_Blues_No_3.mxl,,,5,2
1.5,<music21.chord.Chord B-3 D-4 C5>,"[0, -10, -9]","[10, 0, 1]",Copland_Piano_Blues_No_3.mxl,,,5,4
2.5,<music21.chord.Chord D-3 F4 B-4>,"[0, -9, -5]","[10, 1, 5]",Copland_Piano_Blues_No_3.mxl,,,5,6
0.0,<music21.chord.Chord E-3 D-4 A-4>,"[0, 2, 7]","[1, 3, 8]",Copland_Piano_Blues_No_3.mxl,,,6,1
0.5,<music21.chord.Chord F3 E-4 C5>,"[0, 3, 5]","[0, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,6,2
1.5,<music21.chord.Chord A-3 F4 B-4>,"[0, 3, 5]","[5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,6,4
2.5,<music21.chord.Chord B-2 A-3 F4 B-4 D-5 F5>,"[0, 3, 5, -4]","[5, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,6,6
0.0,<music21.chord.Chord F2 A-3 E-4 C5>,"[0, 3, 5, 8]","[0, 3, 5, 8]",Copland_Piano_Blues_No_3.mxl,,,7,1
0.5,<music21.chord.Chord A-2 B-3 F4 A-4>,"[0, 3, 5]","[5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,7,2
1.5,<music21.chord.Chord B-2 A-3 D-4 C5>,"[0, 2, -8, -7]","[8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,,,7,4
2.5,<music21.chord.Chord D-3 B-3 F4 B-4 E-5>,"[0, -9, -7, -5]","[10, 1, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,7,6
0.0,<music21.chord.Chord E-3 B-3 D-4 A-4>,"[0, 2, -7, -5]","[8, 10, 1, 3]",Copland_Piano_Blues_No_3.mxl,,,8,1
0.5,<music21.chord.Chord F3 A-3 E-4 C5>,"[0, 3, 5, 8]","[0, 3, 5, 8]",Copland_Piano_Blues_No_3.mxl,,,8,2
1.5,<music21.chord.Chord A-3 D-4 B-4 E-5>,"[0, 2, -7, -5]","[8, 10, 1, 3]",Copland_Piano_Blues_No_3.mxl,,,8,4
2.5,<music21.chord.Chord B-2 A-3 D-4 B-4 E-5 F5 A-5>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,8,6
0.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,9,1
0.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,9,1 1/2
1.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,9,2 1/2
1.75,<music21.chord.Chord G-2 D-3 B-3 F4 A-4>,"[0, 1, 3, 5, -4]","[5, 6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,9,2 3/4
2.0,<music21.chord.Chord G-2 D-3 B-3 F4 A-4>,"[0, 1, 3, 5, -4]","[5, 6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,,,9,3
3.0,<music21.chord.Chord C-2 D-3 B-3 E-4 G4>,"[0, 3, 4, -6, -4]","[7, 10, 11, 1, 3]",Copland_Piano_Blues_No_3.mxl,,,9,4
0.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,10,1
0.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,10,1 1/2
1.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,10,2 1/2
1.75,<music21.chord.Chord G-2 D-3 A-3 B-3 F4 C5>,"[0, 1, 3, 5, -5, -4]","[5, 6, 8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,,,10,2 3/4
2.0,<music21.chord.Chord G-2 D-3 A-3 B-3 F4 C5>,"[0, 1, 3, 5, -5, -4]","[5, 6, 8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,,,10,3
3.0,<music21.chord.Chord G-1 G-2 D-3 A-3 B-3 F4 C5 F5 A-5>,"[0, 1, 3, 5, -5, -4]","[5, 6, 8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,,,10,4
0.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,11,1
0.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,11,2
1.5,<music21.chord.Chord G-2 D-3 A-3 C4 A-4 E-5>,"[0, 1, 3, 6, 8]","[0, 1, 3, 6, 8]",Copland_Piano_Blues_No_3.mxl,,,11,4
2.5,<music21.chord.Chord G-2 D-3 A-3 C4 E-4 A-4 C5>,"[0, 1, 3, 6, 8]","[0, 1, 3, 6, 8]",Copland_Piano_Blues_No_3.mxl,,,11,6
0.0,<music21.chord.Chord F2 C3 B-3 E-4 G4>,"[0, 2, 4, 7, -3]","[3, 5, 7, 10, 0]",Copland_Piano_Blues_No_3.mxl,,,12,1
0.5,<music21.chord.Chord G2 D3 A3 D4 F4>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Copland_Piano_Blues_No_3.mxl,,,12,1 1/2
2.0,<music21.chord.Chord A-2 E-3 B-3 D4 B-4 F5>,"[0, 1, 3, 6, 8]","[2, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,12,3
3.0,<music21.chord.Chord A-1 A-2 E-3 B-3 D4 B-4 F5>,"[0, 1, 3, 6, 8]","[2, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,12,4
0.0,<music21.chord.Chord G3 E-5 G5>,"[0, 4]","[3, 7]",Copland_Piano_Blues_No_3.mxl,,,13,1
0.5,<music21.chord.Chord A-3 C5 E-5>,"[0, -8, -5]","[8, 0, 3]",Copland_Piano_Blues_No_3.mxl,,,13,2
1.5,<music21.chord.Chord B-3 E-5 G5>,"[0, 4, 7]","[3, 7, 10]",Copland_Piano_Blues_No_3.mxl,,,13,4
2.5,<music21.chord.Chord B-4 D5 F5>,"[0, -8, -5]","[10, 2, 5]",Copland_Piano_Blues_No_3.mxl,,,13,6
0.0,<music21.chord.Chord G3 C5 E-5>,"[0, 3, 7]","[0, 3, 7]",Copland_Piano_Blues_No_3.mxl,,,14,1
0.5,<music21.chord.Chord A-3 E-5 G5>,"[0, 4, 5]","[3, 7, 8]",Copland_Piano_Blues_No_3.mxl,,,14,1 1/3
1.5,<music21.chord.Chord B-3 D5 F5>,"[0, -8, -5]","[10, 2, 5]",Copland_Piano_Blues_No_3.mxl,,,14,2
2.25,<music21.chord.Chord G3 D5 F5>,"[0, 3, 5]","[2, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,14,2 1/2
2.5,<music21.chord.Chord A-3 C5 E-5>,"[0, -8, -5]","[8, 0, 3]",Copland_Piano_Blues_No_3.mxl,,,14,2 2/3
0.0,<music21.chord.Chord B-3 B-4 D5>,"[0, -8]","[10, 2]",Copland_Piano_Blues_No_3.mxl,,,15,1
0.5,<music21.chord.Chord C4 A-4 C5>,"[0, -8]","[8, 0]",Copland_Piano_Blues_No_3.mxl,,,15,1 1/3
1.5,<music21.chord.Chord D4 G4 B-4>,"[0, 3, -5]","[7, 10, 2]",Copland_Piano_Blues_No_3.mxl,,,15,2
2.5,<music21.chord.Chord E-4 C5 E-5>,"[0, 3]","[0, 3]",Copland_Piano_Blues_No_3.mxl,,,15,2 2/3
0.0,<music21.chord.Chord E-4 C5 E-5>,"[0, 3]","[0, 3]",Copland_Piano_Blues_No_3.mxl,,,16,1
0.5,<music21.chord.Chord B-3 G4 B-4>,"[0, 3]","[7, 10]",Copland_Piano_Blues_No_3.mxl,,,16,1 1/3
1.0,<music21.chord.Chord G3 C5 E-5>,"[0, 3, 7]","[0, 3, 7]",Copland_Piano_Blues_No_3.mxl,,,16,1 2/3
2.0,<music21.chord.Chord B-3 G4 B-4>,"[0, 3]","[7, 10]",Copland_Piano_Blues_No_3.mxl,,,16,2 1/3
2.5,<music21.chord.Chord G3 C5 E-5>,"[0, 3, 7]","[0, 3, 7]",Copland_Piano_Blues_No_3.mxl,,,16,2 2/3
0.0,<music21.chord.Chord G3 C5 E-5>,"[0, 3, 7]","[0, 3, 7]",Copland_Piano_Blues_No_3.mxl,,,17,1
0.5,<music21.chord.Chord B-3 G4 B-4>,"[0, 3]","[7, 10]",Copland_Piano_Blues_No_3.mxl,,,17,1 1/3
1.5,<music21.chord.Chord C4 F4 A-4>,"[0, 3, -5]","[5, 8, 0]",Copland_Piano_Blues_No_3.mxl,,,17,2
2.0,<music21.chord.Chord D4 E-4 G4>,"[0, 1, 5]","[2, 3, 7]",Copland_Piano_Blues_No_3.mxl,,,17,2 1/3
0.0,<music21.chord.Chord F3 E-4 G4>,"[0, 2, 4]","[3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,18,1
0.5,<music21.chord.Chord G3 D4 F4>,"[0, 3, 5]","[2, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,18,2
1.5,<music21.chord.Chord A-3 G4 B-4>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,18,4
2.5,<music21.chord.Chord B-3 F4 A4>,"[0, 4, 5]","[5, 9, 10]",Copland_Piano_Blues_No_3.mxl,,,18,6
0.0,<music21.chord.Chord F3 E-4 G4>,"[0, 2, 4]","[3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,19,1
0.5,<music21.chord.Chord G3 D4 F4>,"[0, 3, 5]","[2, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,19,2
1.5,<music21.chord.Chord A-3 G4 B-4>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,19,4
2.5,<music21.chord.Chord C3 A-3 G4 B-4>,"[0, 1, 3, -7]","[7, 8, 10, 0]",Copland_Piano_Blues_No_3.mxl,,,19,6
0.0,<music21.chord.Chord F3 E-4 G4>,"[0, 2, 4]","[3, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,20,1
0.5,<music21.chord.Chord G3 D4 F4>,"[0, 3, 5]","[2, 5, 7]",Copland_Piano_Blues_No_3.mxl,,,20,1 1/2
1.5,<music21.chord.Chord A-3 G4 B-4>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,20,2 1/2
2.0,<music21.chord.Chord A-3 G4 B-4>,"[0, 1, 3]","[7, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,20,3
3.0,<music21.chord.Chord B-3 F4 A4>,"[0, 4, 5]","[5, 9, 10]",Copland_Piano_Blues_No_3.mxl,,,20,4
0.0,<music21.chord.Chord C4 E-4 G4>,"[0, 3, 7]","[0, 3, 7]",Copland_Piano_Blues_No_3.mxl,,,21,1
0.5,<music21.chord.Chord D4 F4>,"[0, 3]","[2, 5]",Copland_Piano_Blues_No_3.mxl,,,21,1 1/2
1.5,<music21.chord.Chord E-4 G4 B-4>,"[0, 4, 7]","[3, 7, 10]",Copland_Piano_Blues_No_3.mxl,,,21,2 1/2
2.0,<music21.chord.Chord E-4 G4 B-4>,"[0, 4, 7]","[3, 7, 10]",Copland_Piano_Blues_No_3.mxl,,,21,3
3.0,<music21.chord.Chord A-2 E-4 G4 B-4 E-5 G5>,"[0, 4, 5, 7]","[3, 7, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,21,4
0.0,<music21.chord.Chord F2 A-3 E-5 B-5 D6>,"[0, 1, 3, 6, 8]","[2, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,22,1
0.5,<music21.chord.Chord A-2 B-3 C5 E-5>,"[0, 2, -8, -5]","[8, 10, 0, 3]",Copland_Piano_Blues_No_3.mxl,,,22,2
1.5,<music21.chord.Chord B-2 C4 E-4 F4>,"[0, -10, -7, -5]","[10, 0, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,22,4
2.5,<music21.chord.Chord B-2 B-3 C4 E-4 A-4 F5>,"[0, 2, -8, -5, -3]","[8, 10, 0, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,22,6
0.0,<music21.chord.Chord F2 A-3 E-5 B-5 D6>,"[0, 1, 3, 6, 8]","[2, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,,,23,1
0.5,<music21.chord.Chord A-2 B-3 C5 E-5>,"[0, 2, -8, -5]","[8, 10, 0, 3]",Copland_Piano_Blues_No_3.mxl,,,23,2
1.5,<music21.chord.Chord B-2 C4 E-4 F4>,"[0, -10, -7, -5]","[10, 0, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,23,4
2.5,<music21.chord.Chord B-2 A-3 C4 E-4 A-4 F5>,"[0, 2, -8, -5, -3]","[8, 10, 0, 3, 5]",Copland_Piano_Blues_No_3.mxl,,,23,6
0.0,<music21.chord.Chord B-4 F5>,"[0, 5]","[5, 10]",Copland_Piano_Blues_No_3.mxl,,,24,1
0.5,<music21.chord.Chord A-4>,[0],[8],Copland_Piano_Blues_No_3.mxl,,,24,1 1/2
1.0,<music21.chord.Chord C4 A-4>,"[0, -8]","[8, 0]",Copland_Piano_Blues_No_3.mxl,,,24,2
1.5,<music21.chord.Chord C4 G5>,"[0, -7]","[7, 0]",Copland_Piano_Blues_No_3.mxl,,,24,2 1/2
2.0,<music21.chord.Chord C5 G5>,"[0, -7]","[7, 0]",Copland_Piano_Blues_No_3.mxl,,,24,3
2.5,<music21.chord.Chord C5 E-5>,"[0, 3]","[0, 3]",Copland_Piano_Blues_No_3.mxl,,,24,3 1/2
3.0,<music21.chord.Chord A-4 E-5>,"[0, 5]","[3, 8]",Copland_Piano_Blues_No_3.mxl,,,24,4
3.5,<music21.chord.Chord A-4 C5>,"[0, -8]","[8, 0]",Copland_Piano_Blues_No_3.mxl,,,24,4 1/2
0.0,<music21.chord.Chord A-4 B-4>,"[0, 2]","[8, 10]",Copland_Piano_Blues_No_3.mxl,,,25,1
0.5,<music21.chord.Chord A-4 C5>,"[0, -8]","[8, 0]",Copland_Piano_Blues_No_3.mxl,,,25,1 1/2
1.0,<music21.chord.Chord E-4 C5>,"[0, 3]","[0, 3]",Copland_Piano_Blues_No_3.mxl,,,25,2
