offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence
74.58333333,<music21.chord.Chord B-4 C#4>,"[0, 3]","[10, 1]","[8, 11]",70,61,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 3]_3",0.880639868494397
74.625,<music21.chord.Chord B-5 A4 E-5 C4 F#3>,"[0, 1, 3, 6, 9]","[9, 10, 0, 3, 6]","[7, 8, 10, 1, 4]",82,54,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[11, 0, 2, 5, 8]_8",0.880639868494397
74.875,<music21.chord.Chord A5 A4 E-5 C4 F#3>,"[0, 3, 6, 9]","[0, 3, 6, 9]","[10, 1, 4, 7]",81,54,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 8, 11]_8",0.880639868494397
75.125,<music21.chord.Chord E-6 C4 F#3>,"[0, 3, 6]","[0, 3, 6]","[10, 1, 4]",87,54,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 8]_8",0.880639868494397
75.33333333,<music21.chord.Chord C6 E-6 C4 F#3>,"[0, 3, 6]","[0, 3, 6]","[10, 1, 4]",87,54,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 8]_8",0.9218737080404520
75.375,<music21.chord.Chord C6 C4 F#3>,"[0, 6]","[0, 6]","[10, 4]",84,54,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 8]_8",0.9218737080404520
75.58333333,<music21.chord.Chord C4 F#3>,"[0, 6]","[0, 6]","[10, 4]",60,54,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 8]_8",0.9218737080404520
75.625,<music21.chord.Chord A5 E-5 C4 F#3>,"[0, 3, 6, 9]","[0, 3, 6, 9]","[10, 1, 4, 7]",81,54,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 8, 11]_8",0.9218737080404520
75.875,<music21.chord.Chord A5 C5 C4 F#3>,"[0, 3, 6]","[6, 9, 0]","[4, 7, 10]",81,54,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[8, 11, 2]_8",0.9218737080404520
76.125,<music21.chord.Chord A5 A4 C4 F#3>,"[0, 3, 6]","[6, 9, 0]","[4, 7, 10]",81,54,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[8, 11, 2]_8",0.9218737080404520
76.33333333,<music21.chord.Chord B-5 A5 A4 C4 F#3>,"[0, 3, 4, 6]","[6, 9, 10, 0]","[4, 7, 8, 10]",82,54,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[8, 11, 0, 2]_8",0.9218737080404520
76.375,<music21.chord.Chord B-5 C4 F#3>,"[0, 4, 6]","[6, 10, 0]","[4, 8, 10]",82,54,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[8, 0, 2]_8",0.9218737080404520
76.5,<music21.chord.Chord B-5>,[0],[10],[8],82,82,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[0]_0,0.9218737080404520
76.625,<music21.chord.Chord B-5 D5 G3>,"[0, 3, 7]","[7, 10, 2]","[5, 8, 0]",82,55,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[9, 0, 4]_9",0.9218737080404520
76.875,<music21.chord.Chord B-5 D5 B-4>,"[0, 4]","[10, 2]","[8, 0]",82,70,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 4]_0",0.9218737080404520
77.08333333,<music21.chord.Chord D5 B-4>,"[0, 4]","[10, 2]","[8, 0]",74,70,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 4]_0",0.9218737080404520
77.125,<music21.chord.Chord F#5>,[0],[6],[4],78,78,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[8]_8,0.9218737080404520
77.33333333,<music21.chord.Chord G5 F#5>,"[0, 1]","[6, 7]","[4, 5]",79,78,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[8, 9]_8",0.9712950552401220
77.375,<music21.chord.Chord G5>,[0],[7],[5],79,79,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[9]_9,0.9712950552401220
77.58333333,<music21.chord.Chord G5>,[0],[7],[5],79,79,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[9]_9,0.9712950552401220
77.625,<music21.chord.Chord G5 B-4 E-3>,"[0, 4, 7]","[3, 7, 10]","[1, 5, 8]",79,51,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[5, 9, 0]_5",0.9712950552401220
77.875,<music21.chord.Chord G5 B-4 G4>,"[0, 3]","[7, 10]","[5, 8]",79,67,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[9, 0]_9",0.9712950552401220
78.08333333,<music21.chord.Chord B-4 G4>,"[0, 3]","[7, 10]","[5, 8]",70,67,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[9, 0]_9",0.9712950552401220
78.125,<music21.chord.Chord E5>,[0],[4],[2],76,76,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[6]_6,0.9712950552401220
78.33333333,<music21.chord.Chord F5 E5>,"[0, 1]","[4, 5]","[2, 3]",77,76,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[6, 7]_6",0.9712950552401220
78.375,<music21.chord.Chord F5>,[0],[5],[3],77,77,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[7]_7,0.9712950552401220
78.58333333,<music21.chord.Chord F5>,[0],[5],[3],77,77,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[7]_7,0.9712950552401220
78.625,<music21.chord.Chord F5 B-4 D3>,"[0, 4, 7]","[10, 2, 5]","[8, 0, 3]",77,50,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 4, 7]_4",0.9712950552401220
78.875,<music21.chord.Chord F5 B-4 F4>,"[0, 5]","[5, 10]","[3, 8]",77,65,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[7, 0]_7",0.9712950552401220
79.08333333,<music21.chord.Chord B-4 F4>,"[0, 5]","[5, 10]","[3, 8]",70,65,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[7, 0]_7",0.9712950552401220
79.125,<music21.chord.Chord D5>,[0],[2],[0],74,74,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[4]_4,0.9712950552401220
79.33333333,<music21.chord.Chord F5 D5>,"[0, 3]","[2, 5]","[0, 3]",77,74,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[4, 7]_4",0.9712950552401220
79.375,<music21.chord.Chord F5>,[0],[5],[3],77,77,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[7]_7,0.9712950552401220
79.625,<music21.chord.Chord D5 F5 G4>,"[0, 3, 5]","[2, 5, 7]","[0, 3, 5]",77,67,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[4, 7, 9]_9",0.9712950552401220
80.125,<music21.chord.Chord C5 E-5 G4 E-2>,"[0, 3, 7]","[0, 3, 7]","[10, 1, 5]",75,39,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 9]_5",0.9712950552401220
80.25,<music21.chord.Chord C5 E-5 G4>,"[0, 3, 7]","[0, 3, 7]","[10, 1, 5]",75,67,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 9]_9",0.9712950552401220
80.33333333,<music21.chord.Chord C5 E-5 G4 F2>,"[0, 3, 5, 7]","[0, 3, 5, 7]","[10, 1, 3, 5]",75,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 7, 9]_7",0.9712950552401220
80.45833333,<music21.chord.Chord C5 E-5 G4>,"[0, 3, 7]","[0, 3, 7]","[10, 1, 5]",75,67,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 9]_9",0.9712950552401220
80.5,<music21.chord.Chord C5 E-5>,"[0, 3]","[0, 3]","[10, 1]",75,72,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5]_2",0.9712950552401220
80.625,<music21.chord.Chord C5 E-5 F4 F2>,"[0, 3, 5]","[0, 3, 5]","[10, 1, 3]",75,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 7]_7",0.9712950552401220
80.875,<music21.chord.Chord C5 E-5 F4 B-2>,"[0, 2, 5, 7]","[10, 0, 3, 5]","[8, 10, 1, 3]",75,46,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 2, 5, 7]_0",0.9712950552401220
81.125,<music21.chord.Chord C5 E-5 F4 A2>,"[0, 3, 6, 8]","[9, 0, 3, 5]","[7, 10, 1, 3]",75,45,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[11, 2, 5, 7]_11",0.9712950552401220
81.33333333,<music21.chord.Chord C5 E-5 F4 G3 A2>,"[0, 2, 4, 6, 9]","[3, 5, 7, 9, 0]","[1, 3, 5, 7, 10]",75,45,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[5, 7, 9, 11, 2]_11",0.9712950552401220
81.375,<music21.chord.Chord C5 E-5 F4 G3>,"[0, 3, 5, 7]","[0, 3, 5, 7]","[10, 1, 3, 5]",75,55,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 7, 9]_9",0.9712950552401220
81.58333333,<music21.chord.Chord C5 E-5 F4>,"[0, 3, 5]","[0, 3, 5]","[10, 1, 3]",75,65,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 7]_7",0.9712950552401220
81.625,<music21.chord.Chord C5 E-5 F4 F3>,"[0, 3, 5]","[0, 3, 5]","[10, 1, 3]",75,53,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 7]_7",0.9712950552401220
81.875,<music21.chord.Chord C5 E-5 F4 B-3>,"[0, 2, 5, 7]","[10, 0, 3, 5]","[8, 10, 1, 3]",75,58,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 2, 5, 7]_0",0.9712950552401220
82.125,<music21.chord.Chord C5 E-5 F4 A3>,"[0, 3, 6, 8]","[9, 0, 3, 5]","[7, 10, 1, 3]",75,57,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[11, 2, 5, 7]_11",0.9712950552401220
82.45833333,<music21.chord.Chord C5 E-5 F4>,"[0, 3, 5]","[0, 3, 5]","[10, 1, 3]",75,65,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 7]_7",0.9712950552401220
82.5,<music21.chord.Chord C5 E-5 G4>,"[0, 3, 7]","[0, 3, 7]","[10, 1, 5]",75,67,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[2, 5, 9]_9",0.9712950552401220
82.625,<music21.chord.Chord B-4 D5 G4 B-3>,"[0, 3, 7]","[7, 10, 2]","[5, 8, 0]",74,58,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[9, 0, 4]_0",0.9712950552401220
83.625,<music21.chord.Chord B-4 D5 F4 B-3>,"[0, 4, 7]","[10, 2, 5]","[8, 0, 3]",74,58,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 4, 7]_0",0.9712950552401220
84,<music21.chord.Chord F4 B-3>,"[0, 5]","[5, 10]","[3, 8]",65,58,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[7, 0]_0",0.9712950552401220
84.125,<music21.chord.Chord A5>,[0],[9],[7],81,81,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[11]_11,0.9712950552401220
84.33333333,<music21.chord.Chord B-5 A5>,"[0, 1]","[9, 10]","[7, 8]",82,81,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[11, 0]_11",0.9712950552401220
84.375,<music21.chord.Chord B-5>,[0],[10],[8],82,82,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[0]_0,0.9712950552401220
84.625,<music21.chord.Chord B-4 B-5 G2>,"[0, 3]","[7, 10]","[5, 8]",82,43,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[9, 0]_9",0.9712950552401220
84.875,<music21.chord.Chord B-4 B-5 B-3>,[0],[10],[8],82,58,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[0]_0,0.9712950552401220
85.125,<music21.chord.Chord G#5>,[0],[8],[6],80,80,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[10]_10,0.9712950552401220
85.33333333,<music21.chord.Chord A5 G#5>,"[0, 1]","[8, 9]","[6, 7]",81,80,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[10, 11]_10",0.9712950552401220
85.375,<music21.chord.Chord A5>,[0],[9],[7],81,81,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[11]_11,0.9712950552401220
85.625,<music21.chord.Chord B-4 A5 F2>,"[0, 4, 5]","[5, 9, 10]","[3, 7, 8]",81,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[7, 11, 0]_7",0.9712950552401220
85.875,<music21.chord.Chord B-4 A5 A3>,"[0, 1]","[9, 10]","[7, 8]",81,57,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[11, 0]_11",0.9712950552401220
86.125,<music21.chord.Chord F#5>,[0],[6],[4],78,78,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[8]_8,0.9712950552401220
86.33333333,<music21.chord.Chord G5 F#5>,"[0, 1]","[6, 7]","[4, 5]",79,78,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[8, 9]_8",0.8368711626334610
86.375,<music21.chord.Chord G5>,[0],[7],[5],79,79,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[9]_9,0.8368711626334610
86.625,<music21.chord.Chord B-4 G5 E-2>,"[0, 4, 7]","[3, 7, 10]","[1, 5, 8]",79,39,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[5, 9, 0]_5",0.8368711626334610
86.875,<music21.chord.Chord B-4 G5 G3>,"[0, 3]","[7, 10]","[5, 8]",79,55,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[9, 0]_9",0.8368711626334610
87.125,<music21.chord.Chord B-4 G5>,"[0, 3]","[7, 10]","[5, 8]",79,70,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[9, 0]_0",0.8368711626334610
87.33333333,<music21.chord.Chord B-4 F5>,"[0, 5]","[5, 10]","[3, 8]",77,70,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[7, 0]_0",0.8368711626334610
87.5,<music21.chord.Chord B-4 F5 F2>,"[0, 5]","[5, 10]","[3, 8]",77,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[7, 0]_7",0.8368711626334610
87.58333333,<music21.chord.Chord F2>,[0],[5],[3],41,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[7]_7,0.8368711626334610
87.625,<music21.chord.Chord B-4 F5 F2 F3>,"[0, 5]","[5, 10]","[3, 8]",77,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[7, 0]_7",0.8368711626334610
88.125,<music21.chord.Chord B-4 F5 B-2 B-3>,"[0, 5]","[5, 10]","[3, 8]",77,46,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[7, 0]_0",0.8368711626334610
88.33333333,<music21.chord.Chord B-4 F5 B-2 B-3>,"[0, 5]","[5, 10]","[3, 8]",77,46,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[7, 0]_0",0.8368711626334610
88.375,<music21.chord.Chord B-4 F5 B-2 B-3>,"[0, 5]","[5, 10]","[3, 8]",77,46,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[7, 0]_0",0.8368711626334610
88.5,<music21.chord.Chord B-2 B-3>,[0],[10],[8],58,46,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,[0]_0,0.8368711626334610
88.625,<music21.chord.Chord E-2 B-2>,"[0, 5]","[10, 3]","[8, 1]",46,39,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 5]_5",0.8368711626334610
88.875,<music21.chord.Chord C4 E-2 B-2>,"[0, 2, 5]","[10, 0, 3]","[8, 10, 1]",60,39,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 2, 5]_5",0.8368711626334610
89.125,<music21.chord.Chord B-4 C5 G4 E-2 B-2>,"[0, 3, 5, 8]","[7, 10, 0, 3]","[5, 8, 10, 1]",72,39,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[9, 0, 2, 5]_5",0.8368711626334610
89.33333333,<music21.chord.Chord B-4 C5 F#4 G4 E-2 B-2>,"[0, 1, 4, 6, 9]","[6, 7, 10, 0, 3]","[4, 5, 8, 10, 1]",72,39,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[8, 9, 0, 2, 5]_5",0.8368711626334610
89.375,<music21.chord.Chord B-4 C5 F#4 E-2 B-2>,"[0, 2, 5, 8]","[10, 0, 3, 6]","[8, 10, 1, 4]",72,39,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 2, 5, 8]_5",0.8368711626334610
89.5,<music21.chord.Chord B-4 C5 F#4>,"[0, 4, 6]","[6, 10, 0]","[4, 8, 10]",72,66,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[8, 0, 2]_8",0.8368711626334610
89.58333333,<music21.chord.Chord B-4 C5>,"[0, 2]","[10, 0]","[8, 10]",72,70,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 2]_0",0.8368711626334610
89.625,<music21.chord.Chord B-4 C5 F4 F2 F3>,"[0, 2, 7]","[10, 0, 5]","[8, 10, 3]",72,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 2, 7]_7",0.8368711626334610
89.875,<music21.chord.Chord B-4 C5 E-4 F2 F3>,"[0, 2, 5, 7]","[10, 0, 3, 5]","[8, 10, 1, 3]",72,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 2, 5, 7]_7",0.8368711626334610
90,<music21.chord.Chord E-4 F2 F3>,"[0, 2]","[3, 5]","[1, 3]",63,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[5, 7]_7",0.8368711626334610
90.125,<music21.chord.Chord A4 C5 D4 F2 F3>,"[0, 3, 5, 8]","[9, 0, 2, 5]","[7, 10, 0, 3]",72,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[11, 2, 4, 7]_7",0.8368711626334610
90.33333333,<music21.chord.Chord A4 C5 E-4 D4 F2 F3>,"[0, 3, 5, 6, 8]","[9, 0, 2, 3, 5]","[7, 10, 0, 1, 3]",72,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[11, 2, 4, 5, 7]_7",0.8368711626334610
90.375,<music21.chord.Chord A4 C5 E-4 F2 F3>,"[0, 3, 6, 8]","[9, 0, 3, 5]","[7, 10, 1, 3]",72,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[11, 2, 5, 7]_7",0.8368711626334610
90.5,<music21.chord.Chord A4 C5 E-4>,"[0, 3, 6]","[9, 0, 3]","[7, 10, 1]",72,63,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[11, 2, 5]_5",0.8368711626334610
90.58333333,<music21.chord.Chord A4 C5>,"[0, 3]","[9, 0]","[7, 10]",72,69,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[11, 2]_11",0.8368711626334610
90.625,<music21.chord.Chord F4 B-4 D4 B-2>,"[0, 4, 7]","[10, 2, 5]","[8, 0, 3]",70,46,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,10,major,"[0, 4, 7]_0",0.8368711626334610
91.5,<music21.chord.Chord D4>,[0],[2],[0],62,62,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,Ambiguous,Ambiguous,Ambiguous,0.0
91.625,<music21.chord.Chord C#4>,[0],[1],[11],61,61,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,Ambiguous,Ambiguous,Ambiguous,0.0
92.625,<music21.chord.Chord F4 A4 C4 F2>,"[0, 4, 7]","[5, 9, 0]","[3, 7, 10]",69,41,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,Ambiguous,Ambiguous,Ambiguous,0.0
93.5,<music21.chord.Chord F4 A4 C4>,"[0, 4, 7]","[5, 9, 0]","[3, 7, 10]",69,60,Waldszenen Op 82 Verrufene Stelle D minor.mid,Schumann,Ambiguous,Ambiguous,Ambiguous,0.0
