offset,Chord,NormalForm,PCsInNormalForm,File,Composer,Measure Number,Measure Beat Number
119,<music21.chord.Chord A5 D4 F#4 C5>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Etudes Op299No9 C major ,Czerny,30,4
119.25,<music21.chord.Chord B5 D4 F#4 C5>,"[0, 1, 3, 7]","[11, 0, 2, 6]",Etudes Op299No9 C major ,Czerny,30,4.25
119.5,<music21.chord.Chord C6 D4 F#4 C5>,"[0, 2, 6]","[0, 2, 6]",Etudes Op299No9 C major ,Czerny,30,4.5
119.75,<music21.chord.Chord D6 D4 F#4 C5>,"[0, 2, 6]","[0, 2, 6]",Etudes Op299No9 C major ,Czerny,30,4.75
120,<music21.chord.Chord B5 G3 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,31,1
120.25,<music21.chord.Chord B6 G3 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,31,1.25
120.5,<music21.chord.Chord A6 G3 B3>,"[0, 2, 4]","[7, 9, 11]",Etudes Op299No9 C major ,Czerny,31,1.5
120.75,<music21.chord.Chord G6 G3 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,31,1.75
121,<music21.chord.Chord F#6 D3 G3 B3>,"[0, 1, 5, 8]","[6, 7, 11, 2]",Etudes Op299No9 C major ,Czerny,31,2
121.25,<music21.chord.Chord E6 D3 G3 B3>,"[0, 3, 5, 8]","[11, 2, 4, 7]",Etudes Op299No9 C major ,Czerny,31,2.25
121.5,<music21.chord.Chord D6 D3 G3 B3>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,31,2.5
121.75,<music21.chord.Chord C#6 D3 G3 B3>,"[0, 4, 6, 7]","[7, 11, 1, 2]",Etudes Op299No9 C major ,Czerny,31,2.75
122,<music21.chord.Chord D6 G3 B3>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,31,3
122.25,<music21.chord.Chord B6 G3 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,31,3.25
122.5,<music21.chord.Chord A6 G3 B3>,"[0, 2, 4]","[7, 9, 11]",Etudes Op299No9 C major ,Czerny,31,3.5
122.75,<music21.chord.Chord G6 G3 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,31,3.75
123,<music21.chord.Chord F#6 D3 G3 B3>,"[0, 1, 5, 8]","[6, 7, 11, 2]",Etudes Op299No9 C major ,Czerny,31,4
123.25,<music21.chord.Chord E6 D3 G3 B3>,"[0, 3, 5, 8]","[11, 2, 4, 7]",Etudes Op299No9 C major ,Czerny,31,4.25
123.5,<music21.chord.Chord D6 D3 G3 B3>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,31,4.5
123.75,<music21.chord.Chord C#6 D3 G3 B3>,"[0, 4, 6, 7]","[7, 11, 1, 2]",Etudes Op299No9 C major ,Czerny,31,4.75
124,<music21.chord.Chord D6 G3 B3>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,32,1
124.25,<music21.chord.Chord B6 G3 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,32,1.25
124.5,<music21.chord.Chord A6 G3 B3>,"[0, 2, 4]","[7, 9, 11]",Etudes Op299No9 C major ,Czerny,32,1.5
124.75,<music21.chord.Chord G6 G3 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,32,1.75
125,<music21.chord.Chord F#6 D3 G3 B3>,"[0, 1, 5, 8]","[6, 7, 11, 2]",Etudes Op299No9 C major ,Czerny,32,2
125.25,<music21.chord.Chord E6 D3 G3 B3>,"[0, 3, 5, 8]","[11, 2, 4, 7]",Etudes Op299No9 C major ,Czerny,32,2.25
125.5,<music21.chord.Chord D6 D3 G3 B3>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,32,2.5
125.75,<music21.chord.Chord C#6 D3 G3 B3>,"[0, 4, 6, 7]","[7, 11, 1, 2]",Etudes Op299No9 C major ,Czerny,32,2.75
126,<music21.chord.Chord E6 F#3 C4>,"[0, 4, 6]","[0, 4, 6]",Etudes Op299No9 C major ,Czerny,32,3
126.25,<music21.chord.Chord D6 F#3 C4>,"[0, 2, 6]","[0, 2, 6]",Etudes Op299No9 C major ,Czerny,32,3.25
126.5,<music21.chord.Chord C6 F#3 C4>,"[0, 6]","[0, 6]",Etudes Op299No9 C major ,Czerny,32,3.5
126.75,<music21.chord.Chord B5 F#3 C4>,"[0, 5, 6]","[6, 11, 0]",Etudes Op299No9 C major ,Czerny,32,3.75
127,<music21.chord.Chord A5 D3 F#3 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Etudes Op299No9 C major ,Czerny,32,4
127.25,<music21.chord.Chord B5 D3 F#3 C4>,"[0, 1, 3, 7]","[11, 0, 2, 6]",Etudes Op299No9 C major ,Czerny,32,4.25
127.5,<music21.chord.Chord C6 D3 F#3 C4>,"[0, 2, 6]","[0, 2, 6]",Etudes Op299No9 C major ,Czerny,32,4.5
127.75,<music21.chord.Chord D6 D3 F#3 C4>,"[0, 2, 6]","[0, 2, 6]",Etudes Op299No9 C major ,Czerny,32,4.75
128,<music21.chord.Chord B5 G3 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,33,1
128.25,<music21.chord.Chord D6>,[0],[2],Etudes Op299No9 C major ,Czerny,33,1.25
128.5,<music21.chord.Chord C6>,[0],[0],Etudes Op299No9 C major ,Czerny,33,1.5
128.75,<music21.chord.Chord B5>,[0],[11],Etudes Op299No9 C major ,Czerny,33,1.75
129,<music21.chord.Chord A5 E-5>,"[0, 6]","[3, 9]",Etudes Op299No9 C major ,Czerny,33,2
129.25,<music21.chord.Chord C6>,[0],[0],Etudes Op299No9 C major ,Czerny,33,2.25
129.5,<music21.chord.Chord B5>,[0],[11],Etudes Op299No9 C major ,Czerny,33,2.5
129.75,<music21.chord.Chord A5>,[0],[9],Etudes Op299No9 C major ,Czerny,33,2.75
130,<music21.chord.Chord G5 E5>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,33,3
130.25,<music21.chord.Chord B5>,[0],[11],Etudes Op299No9 C major ,Czerny,33,3.25
130.5,<music21.chord.Chord A5>,[0],[9],Etudes Op299No9 C major ,Czerny,33,3.5
130.75,<music21.chord.Chord G5>,[0],[7],Etudes Op299No9 C major ,Czerny,33,3.75
131,<music21.chord.Chord F5 B4>,"[0, 6]","[5, 11]",Etudes Op299No9 C major ,Czerny,33,4
131.25,<music21.chord.Chord A5>,[0],[9],Etudes Op299No9 C major ,Czerny,33,4.25
131.5,<music21.chord.Chord G5>,[0],[7],Etudes Op299No9 C major ,Czerny,33,4.5
131.75,<music21.chord.Chord F5>,[0],[5],Etudes Op299No9 C major ,Czerny,33,4.75
132,<music21.chord.Chord E5 C5>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,34,1
132.25,<music21.chord.Chord G5>,[0],[7],Etudes Op299No9 C major ,Czerny,34,1.25
132.5,<music21.chord.Chord F5>,[0],[5],Etudes Op299No9 C major ,Czerny,34,1.5
132.75,<music21.chord.Chord E5>,[0],[4],Etudes Op299No9 C major ,Czerny,34,1.75
133,<music21.chord.Chord D5 G#4>,"[0, 6]","[2, 8]",Etudes Op299No9 C major ,Czerny,34,2
133.25,<music21.chord.Chord F5>,[0],[5],Etudes Op299No9 C major ,Czerny,34,2.25
133.5,<music21.chord.Chord E5>,[0],[4],Etudes Op299No9 C major ,Czerny,34,2.5
133.75,<music21.chord.Chord D5>,[0],[2],Etudes Op299No9 C major ,Czerny,34,2.75
134,<music21.chord.Chord C5 A4>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,34,3
134.25,<music21.chord.Chord E5>,[0],[4],Etudes Op299No9 C major ,Czerny,34,3.25
134.5,<music21.chord.Chord D5>,[0],[2],Etudes Op299No9 C major ,Czerny,34,3.5
134.75,<music21.chord.Chord C5>,[0],[0],Etudes Op299No9 C major ,Czerny,34,3.75
135,<music21.chord.Chord B4 D4 G#4>,"[0, 3, 6]","[8, 11, 2]",Etudes Op299No9 C major ,Czerny,34,4
135.25,<music21.chord.Chord D5>,[0],[2],Etudes Op299No9 C major ,Czerny,34,4.25
135.5,<music21.chord.Chord C5>,[0],[0],Etudes Op299No9 C major ,Czerny,34,4.5
135.75,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,34,4.75
136,<music21.chord.Chord A4 C4 E4>,"[0, 3, 7]","[9, 0, 4]",Etudes Op299No9 C major ,Czerny,35,1
136.25,<music21.chord.Chord C5>,[0],[0],Etudes Op299No9 C major ,Czerny,35,1.25
136.5,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,35,1.5
136.75,<music21.chord.Chord A4>,[0],[9],Etudes Op299No9 C major ,Czerny,35,1.75
137,<music21.chord.Chord G#4 D4 F4>,"[0, 3, 6]","[2, 5, 8]",Etudes Op299No9 C major ,Czerny,35,2
137.25,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,35,2.25
137.5,<music21.chord.Chord A4>,[0],[9],Etudes Op299No9 C major ,Czerny,35,2.5
137.75,<music21.chord.Chord G#4>,[0],[8],Etudes Op299No9 C major ,Czerny,35,2.75
138,<music21.chord.Chord A4 C4 E4>,"[0, 3, 7]","[9, 0, 4]",Etudes Op299No9 C major ,Czerny,35,3
138.25,<music21.chord.Chord C5>,[0],[0],Etudes Op299No9 C major ,Czerny,35,3.25
138.5,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,35,3.5
138.75,<music21.chord.Chord A4>,[0],[9],Etudes Op299No9 C major ,Czerny,35,3.75
139,<music21.chord.Chord G#4 D4 F4>,"[0, 3, 6]","[2, 5, 8]",Etudes Op299No9 C major ,Czerny,35,4
139.25,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,35,4.25
139.5,<music21.chord.Chord A4>,[0],[9],Etudes Op299No9 C major ,Czerny,35,4.5
139.75,<music21.chord.Chord G#4>,[0],[8],Etudes Op299No9 C major ,Czerny,35,4.75
140,<music21.chord.Chord A4 C4 E4>,"[0, 3, 7]","[9, 0, 4]",Etudes Op299No9 C major ,Czerny,36,1
140.25,<music21.chord.Chord B4 C4 E4>,"[0, 1, 5]","[11, 0, 4]",Etudes Op299No9 C major ,Czerny,36,1.25
140.5,<music21.chord.Chord C5 C4 E4>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,36,1.5
140.75,<music21.chord.Chord D5 C4 E4>,"[0, 2, 4]","[0, 2, 4]",Etudes Op299No9 C major ,Czerny,36,1.75
141,<music21.chord.Chord E5 C4 E4>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,36,2
141.25,<music21.chord.Chord F#5 C4 E4>,"[0, 4, 6]","[0, 4, 6]",Etudes Op299No9 C major ,Czerny,36,2.25
141.5,<music21.chord.Chord G#5 C4 E4>,"[0, 4, 8]","[0, 4, 8]",Etudes Op299No9 C major ,Czerny,36,2.5
141.75,<music21.chord.Chord A5 C4 E4>,"[0, 3, 7]","[9, 0, 4]",Etudes Op299No9 C major ,Czerny,36,2.75
142,<music21.chord.Chord G5 C#4 E4 G4 A4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Etudes Op299No9 C major ,Czerny,36,3
142.25,<music21.chord.Chord E5 C#4 E4 G4 A4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Etudes Op299No9 C major ,Czerny,36,3.25
142.5,<music21.chord.Chord F#5 C#4 E4 G4 A4>,"[0, 3, 5, 6, 8]","[1, 4, 6, 7, 9]",Etudes Op299No9 C major ,Czerny,36,3.5
142.75,<music21.chord.Chord G5 C#4 E4 G4 A4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Etudes Op299No9 C major ,Czerny,36,3.75
143,<music21.chord.Chord A5 C#4 E4 G4 A4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Etudes Op299No9 C major ,Czerny,36,4
143.25,<music21.chord.Chord G5 C#4 E4 G4 A4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Etudes Op299No9 C major ,Czerny,36,4.25
143.5,<music21.chord.Chord F#5 C#4 E4 G4 A4>,"[0, 3, 5, 6, 8]","[1, 4, 6, 7, 9]",Etudes Op299No9 C major ,Czerny,36,4.5
143.75,<music21.chord.Chord E5 C#4 E4 G4 A4>,"[0, 3, 6, 8]","[1, 4, 7, 9]",Etudes Op299No9 C major ,Czerny,36,4.75
144,<music21.chord.Chord D5 D4 G4 B4>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,37,1
144.25,<music21.chord.Chord E5>,[0],[4],Etudes Op299No9 C major ,Czerny,37,1.25
144.5,<music21.chord.Chord F#5>,[0],[6],Etudes Op299No9 C major ,Czerny,37,1.5
144.75,<music21.chord.Chord G5>,[0],[7],Etudes Op299No9 C major ,Czerny,37,1.75
145,<music21.chord.Chord A5 D3 D4>,"[0, 5]","[9, 2]",Etudes Op299No9 C major ,Czerny,37,2
145.25,<music21.chord.Chord B5>,[0],[11],Etudes Op299No9 C major ,Czerny,37,2.25
145.5,<music21.chord.Chord C6>,[0],[0],Etudes Op299No9 C major ,Czerny,37,2.5
145.75,<music21.chord.Chord D6>,[0],[2],Etudes Op299No9 C major ,Czerny,37,2.75
146,<music21.chord.Chord G5 B2 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,37,3
146.25,<music21.chord.Chord A5>,[0],[9],Etudes Op299No9 C major ,Czerny,37,3.25
146.5,<music21.chord.Chord B5>,[0],[11],Etudes Op299No9 C major ,Czerny,37,3.5
146.75,<music21.chord.Chord C6>,[0],[0],Etudes Op299No9 C major ,Czerny,37,3.75
147,<music21.chord.Chord D6 G2 G3>,"[0, 5]","[2, 7]",Etudes Op299No9 C major ,Czerny,37,4
147.25,<music21.chord.Chord E6>,[0],[4],Etudes Op299No9 C major ,Czerny,37,4.25
147.5,<music21.chord.Chord F#6>,[0],[6],Etudes Op299No9 C major ,Czerny,37,4.5
147.75,<music21.chord.Chord G6>,[0],[7],Etudes Op299No9 C major ,Czerny,37,4.75
148,<music21.chord.Chord D6 D2 D3>,[0],[2],Etudes Op299No9 C major ,Czerny,38,1
148.25,<music21.chord.Chord E6>,[0],[4],Etudes Op299No9 C major ,Czerny,38,1.25
148.5,<music21.chord.Chord F#6>,[0],[6],Etudes Op299No9 C major ,Czerny,38,1.5
148.75,<music21.chord.Chord G6>,[0],[7],Etudes Op299No9 C major ,Czerny,38,1.75
149,<music21.chord.Chord A6>,[0],[9],Etudes Op299No9 C major ,Czerny,38,2
149.25,<music21.chord.Chord B6>,[0],[11],Etudes Op299No9 C major ,Czerny,38,2.25
149.5,<music21.chord.Chord C7>,[0],[0],Etudes Op299No9 C major ,Czerny,38,2.5
149.75,<music21.chord.Chord D7>,[0],[2],Etudes Op299No9 C major ,Czerny,38,2.75
150,<music21.chord.Chord D3 F#3 A3 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Etudes Op299No9 C major ,Czerny,38,3
151,<music21.chord.Chord A4 C5 D5 F#5 D3 F#3 A3 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Etudes Op299No9 C major ,Czerny,38,4
152,<music21.chord.Chord B4 D5 G5 G2>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,39,1
152.25,<music21.chord.Chord B4 D5 G5 A2>,"[0, 2, 4, 7]","[7, 9, 11, 2]",Etudes Op299No9 C major ,Czerny,39,1.25
152.5,<music21.chord.Chord B4 D5 G5 B2>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,39,1.5
152.75,<music21.chord.Chord B4 D5 G5 C3>,"[0, 4, 5, 7]","[7, 11, 0, 2]",Etudes Op299No9 C major ,Czerny,39,1.75
153,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,39,2
153.25,<music21.chord.Chord C3>,[0],[0],Etudes Op299No9 C major ,Czerny,39,2.25
153.5,<music21.chord.Chord B2>,[0],[11],Etudes Op299No9 C major ,Czerny,39,2.5
153.75,<music21.chord.Chord A2>,[0],[9],Etudes Op299No9 C major ,Czerny,39,2.75
154,<music21.chord.Chord G2>,[0],[7],Etudes Op299No9 C major ,Czerny,39,3
154.25,<music21.chord.Chord A2>,[0],[9],Etudes Op299No9 C major ,Czerny,39,3.25
154.5,<music21.chord.Chord B2>,[0],[11],Etudes Op299No9 C major ,Czerny,39,3.5
154.75,<music21.chord.Chord C3>,[0],[0],Etudes Op299No9 C major ,Czerny,39,3.75
155,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,39,4
155.25,<music21.chord.Chord C3>,[0],[0],Etudes Op299No9 C major ,Czerny,39,4.25
155.5,<music21.chord.Chord B2>,[0],[11],Etudes Op299No9 C major ,Czerny,39,4.5
155.75,<music21.chord.Chord A2>,[0],[9],Etudes Op299No9 C major ,Czerny,39,4.75
156,<music21.chord.Chord G2>,[0],[7],Etudes Op299No9 C major ,Czerny,40,1
156.25,<music21.chord.Chord A2>,[0],[9],Etudes Op299No9 C major ,Czerny,40,1.25
156.5,<music21.chord.Chord B2>,[0],[11],Etudes Op299No9 C major ,Czerny,40,1.5
156.75,<music21.chord.Chord C3>,[0],[0],Etudes Op299No9 C major ,Czerny,40,1.75
157,<music21.chord.Chord G4 B4 D3>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,40,2
157.25,<music21.chord.Chord G4 B4 C3>,"[0, 4, 5]","[7, 11, 0]",Etudes Op299No9 C major ,Czerny,40,2.25
157.375,<music21.chord.Chord C3>,[0],[0],Etudes Op299No9 C major ,Czerny,40,2.375
157.5,<music21.chord.Chord B2>,[0],[11],Etudes Op299No9 C major ,Czerny,40,2.5
157.75,<music21.chord.Chord A2>,[0],[9],Etudes Op299No9 C major ,Czerny,40,2.75
158,<music21.chord.Chord G4 B4 G2>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,40,3
158.25,<music21.chord.Chord G4 B4 A2>,"[0, 2, 4]","[7, 9, 11]",Etudes Op299No9 C major ,Czerny,40,3.25
158.375,<music21.chord.Chord A2>,[0],[9],Etudes Op299No9 C major ,Czerny,40,3.375
158.5,<music21.chord.Chord B2>,[0],[11],Etudes Op299No9 C major ,Czerny,40,3.5
158.75,<music21.chord.Chord C3>,[0],[0],Etudes Op299No9 C major ,Czerny,40,3.75
159,<music21.chord.Chord G4 B4 D3>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,40,4
159.25,<music21.chord.Chord G4 B4 E3>,"[0, 3, 7]","[4, 7, 11]",Etudes Op299No9 C major ,Czerny,40,4.25
159.375,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,40,4.375
159.5,<music21.chord.Chord F#3>,[0],[6],Etudes Op299No9 C major ,Czerny,40,4.5
159.75,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,40,4.75
160,<music21.chord.Chord D5 F#4 D3>,"[0, 4]","[2, 6]",Etudes Op299No9 C major ,Czerny,41,1
160.25,<music21.chord.Chord D5 F#4 E3>,"[0, 2, 4]","[2, 4, 6]",Etudes Op299No9 C major ,Czerny,41,1.25
160.5,<music21.chord.Chord D5 F#4 F#3>,"[0, 4]","[2, 6]",Etudes Op299No9 C major ,Czerny,41,1.5
160.75,<music21.chord.Chord D5 F#4 G3>,"[0, 4, 5]","[2, 6, 7]",Etudes Op299No9 C major ,Czerny,41,1.75
161,<music21.chord.Chord D5 F#4 A3>,"[0, 4, 7]","[2, 6, 9]",Etudes Op299No9 C major ,Czerny,41,2
161.25,<music21.chord.Chord D5 F#4 G3>,"[0, 4, 5]","[2, 6, 7]",Etudes Op299No9 C major ,Czerny,41,2.25
161.5,<music21.chord.Chord D5 F#4 F#3>,"[0, 4]","[2, 6]",Etudes Op299No9 C major ,Czerny,41,2.5
161.75,<music21.chord.Chord D5 F#4 E3>,"[0, 2, 4]","[2, 4, 6]",Etudes Op299No9 C major ,Czerny,41,2.75
162,<music21.chord.Chord C5 F#4 D3>,"[0, 2, 6]","[0, 2, 6]",Etudes Op299No9 C major ,Czerny,41,3
162.25,<music21.chord.Chord C5 F#4 E3>,"[0, 4, 6]","[0, 4, 6]",Etudes Op299No9 C major ,Czerny,41,3.25
162.5,<music21.chord.Chord C5 F#4 F#3>,"[0, 6]","[0, 6]",Etudes Op299No9 C major ,Czerny,41,3.5
162.75,<music21.chord.Chord C5 F#4 G3>,"[0, 1, 6]","[6, 7, 0]",Etudes Op299No9 C major ,Czerny,41,3.75
163,<music21.chord.Chord C5 F#4 A3>,"[0, 3, 6]","[6, 9, 0]",Etudes Op299No9 C major ,Czerny,41,4
163.25,<music21.chord.Chord C5 F#4 G3>,"[0, 1, 6]","[6, 7, 0]",Etudes Op299No9 C major ,Czerny,41,4.25
163.5,<music21.chord.Chord C5 F#4 F#3>,"[0, 6]","[0, 6]",Etudes Op299No9 C major ,Czerny,41,4.5
163.75,<music21.chord.Chord C5 F#4 E3>,"[0, 4, 6]","[0, 4, 6]",Etudes Op299No9 C major ,Czerny,41,4.75
163.875,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,41,4.875
164,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,42,1
164.25,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,42,1.25
164.5,<music21.chord.Chord F#3>,[0],[6],Etudes Op299No9 C major ,Czerny,42,1.5
164.75,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,42,1.75
165,<music21.chord.Chord C5 F#5 A3>,"[0, 3, 6]","[6, 9, 0]",Etudes Op299No9 C major ,Czerny,42,2
165.25,<music21.chord.Chord C5 F#5 G3>,"[0, 1, 6]","[6, 7, 0]",Etudes Op299No9 C major ,Czerny,42,2.25
165.375,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,42,2.375
165.5,<music21.chord.Chord F#3>,[0],[6],Etudes Op299No9 C major ,Czerny,42,2.5
165.75,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,42,2.75
166,<music21.chord.Chord C5 F#5 D3>,"[0, 2, 6]","[0, 2, 6]",Etudes Op299No9 C major ,Czerny,42,3
166.25,<music21.chord.Chord C5 F#5 E3>,"[0, 4, 6]","[0, 4, 6]",Etudes Op299No9 C major ,Czerny,42,3.25
166.375,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,42,3.375
166.5,<music21.chord.Chord F#3>,[0],[6],Etudes Op299No9 C major ,Czerny,42,3.5
166.75,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,42,3.75
167,<music21.chord.Chord C5 F#5 A3>,"[0, 3, 6]","[6, 9, 0]",Etudes Op299No9 C major ,Czerny,42,4
167.25,<music21.chord.Chord C5 F#5 B3>,"[0, 5, 6]","[6, 11, 0]",Etudes Op299No9 C major ,Czerny,42,4.25
167.375,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,42,4.375
167.5,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,42,4.5
167.75,<music21.chord.Chord D4>,[0],[2],Etudes Op299No9 C major ,Czerny,42,4.75
168,<music21.chord.Chord G5 B4 G3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,43,1
168.25,<music21.chord.Chord G5 B4 A3>,"[0, 2, 4]","[7, 9, 11]",Etudes Op299No9 C major ,Czerny,43,1.25
168.5,<music21.chord.Chord G5 B4 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,43,1.5
168.75,<music21.chord.Chord G5 B4 C4>,"[0, 4, 5]","[7, 11, 0]",Etudes Op299No9 C major ,Czerny,43,1.75
169,<music21.chord.Chord G5 B4 D4>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,43,2
169.25,<music21.chord.Chord G5 B4 C4>,"[0, 4, 5]","[7, 11, 0]",Etudes Op299No9 C major ,Czerny,43,2.25
169.5,<music21.chord.Chord G5 B4 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,43,2.5
169.75,<music21.chord.Chord G5 B4 A3>,"[0, 2, 4]","[7, 9, 11]",Etudes Op299No9 C major ,Czerny,43,2.75
170,<music21.chord.Chord D5 B4 G3>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,43,3
170.25,<music21.chord.Chord D5 B4 A3>,"[0, 2, 5]","[9, 11, 2]",Etudes Op299No9 C major ,Czerny,43,3.25
170.5,<music21.chord.Chord D5 B4 B3>,"[0, 3]","[11, 2]",Etudes Op299No9 C major ,Czerny,43,3.5
170.75,<music21.chord.Chord D5 B4 C4>,"[0, 1, 3]","[11, 0, 2]",Etudes Op299No9 C major ,Czerny,43,3.75
171,<music21.chord.Chord D5 B4 D4>,"[0, 3]","[11, 2]",Etudes Op299No9 C major ,Czerny,43,4
171.25,<music21.chord.Chord D5 B4 C4>,"[0, 1, 3]","[11, 0, 2]",Etudes Op299No9 C major ,Czerny,43,4.25
171.5,<music21.chord.Chord D5 B4 B3>,"[0, 3]","[11, 2]",Etudes Op299No9 C major ,Czerny,43,4.5
171.75,<music21.chord.Chord D5 B4 A3>,"[0, 2, 5]","[9, 11, 2]",Etudes Op299No9 C major ,Czerny,43,4.75
171.875,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,43,4.875
172,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,44,1
172.25,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,44,1.25
172.5,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,44,1.5
172.75,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,44,1.75
