offset,Chord,NormalForm,PCsInNormalForm,File,Composer,Measure Number,Measure Beat Number
222,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,56,3
222.25,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,56,3.25
222.5,<music21.chord.Chord D4>,[0],[2],Etudes Op299No9 C major ,Czerny,56,3.5
222.75,<music21.chord.Chord E4>,[0],[4],Etudes Op299No9 C major ,Czerny,56,3.75
223,<music21.chord.Chord F4>,[0],[5],Etudes Op299No9 C major ,Czerny,56,4
223.25,<music21.chord.Chord G4>,[0],[7],Etudes Op299No9 C major ,Czerny,56,4.25
223.5,<music21.chord.Chord A4>,[0],[9],Etudes Op299No9 C major ,Czerny,56,4.5
223.75,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,56,4.75
224,<music21.chord.Chord C5 C3>,[0],[0],Etudes Op299No9 C major ,Czerny,57,1
224.25,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,57,1.25
224.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,57,1.5
224.75,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,57,1.75
225,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,57,2
225.25,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,57,2.25
225.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,57,2.5
225.75,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,57,2.75
226,<music21.chord.Chord C3>,[0],[0],Etudes Op299No9 C major ,Czerny,57,3
226.25,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,57,3.25
226.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,57,3.5
226.75,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,57,3.75
227,<music21.chord.Chord E4 G4 G3>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,57,4
227.25,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,57,4.25
227.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,57,4.5
227.75,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,57,4.75
228,<music21.chord.Chord E4 C5 C3>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,58,1
228.25,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,58,1.25
228.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,58,1.5
228.75,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,58,1.75
229,<music21.chord.Chord C5 E4 G3>,"[0, 4, 7]","[0, 4, 7]",Etudes Op299No9 C major ,Czerny,58,2
229.25,<music21.chord.Chord C5 E4 F3>,"[0, 4, 5]","[0, 4, 5]",Etudes Op299No9 C major ,Czerny,58,2.25
229.5,<music21.chord.Chord C5 E4 E3>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,58,2.5
229.75,<music21.chord.Chord C5 E4 D3>,"[0, 2, 4]","[0, 2, 4]",Etudes Op299No9 C major ,Czerny,58,2.75
230,<music21.chord.Chord C5 E4 C3>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,58,3
230.25,<music21.chord.Chord C5 E4 D3>,"[0, 2, 4]","[0, 2, 4]",Etudes Op299No9 C major ,Czerny,58,3.25
230.5,<music21.chord.Chord C5 E4 E3>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,58,3.5
230.75,<music21.chord.Chord C5 E4 F3>,"[0, 4, 5]","[0, 4, 5]",Etudes Op299No9 C major ,Czerny,58,3.75
231,<music21.chord.Chord B-4 E4 G3>,"[0, 3, 6]","[4, 7, 10]",Etudes Op299No9 C major ,Czerny,58,4
231.25,<music21.chord.Chord B-4 E4 A3>,"[0, 5, 6]","[4, 9, 10]",Etudes Op299No9 C major ,Czerny,58,4.25
231.5,<music21.chord.Chord B-4 E4 B-3>,"[0, 6]","[4, 10]",Etudes Op299No9 C major ,Czerny,58,4.5
231.75,<music21.chord.Chord B-4 E4 C4>,"[0, 2, 6]","[10, 0, 4]",Etudes Op299No9 C major ,Czerny,58,4.75
231.875,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,58,4.875
232,<music21.chord.Chord F4 A4 F3>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,59,1
232.25,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,59,1.25
232.5,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,59,1.5
232.75,<music21.chord.Chord B-3>,[0],[10],Etudes Op299No9 C major ,Czerny,59,1.75
233,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,59,2
233.25,<music21.chord.Chord B-3>,[0],[10],Etudes Op299No9 C major ,Czerny,59,2.25
233.5,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,59,2.5
233.75,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,59,2.75
234,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,59,3
234.25,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,59,3.25
234.5,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,59,3.5
234.75,<music21.chord.Chord B-3>,[0],[10],Etudes Op299No9 C major ,Czerny,59,3.75
235,<music21.chord.Chord A4 C5 C4>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,59,4
235.25,<music21.chord.Chord B-3>,[0],[10],Etudes Op299No9 C major ,Czerny,59,4.25
235.5,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,59,4.5
235.75,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,59,4.75
236,<music21.chord.Chord A4 F5 F3>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,60,1
236.25,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,60,1.25
236.5,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,60,1.5
236.75,<music21.chord.Chord B-3>,[0],[10],Etudes Op299No9 C major ,Czerny,60,1.75
237,<music21.chord.Chord F5 A4 C4>,"[0, 4, 7]","[5, 9, 0]",Etudes Op299No9 C major ,Czerny,60,2
237.25,<music21.chord.Chord F5 A4 B-3>,"[0, 4, 5]","[5, 9, 10]",Etudes Op299No9 C major ,Czerny,60,2.25
237.5,<music21.chord.Chord F5 A4 A3>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,60,2.5
237.75,<music21.chord.Chord F5 A4 G3>,"[0, 2, 4]","[5, 7, 9]",Etudes Op299No9 C major ,Czerny,60,2.75
238,<music21.chord.Chord F5 A4 F3>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,60,3
238.25,<music21.chord.Chord F5 A4 G3>,"[0, 2, 4]","[5, 7, 9]",Etudes Op299No9 C major ,Czerny,60,3.25
238.5,<music21.chord.Chord F5 A4 A3>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,60,3.5
238.75,<music21.chord.Chord F5 A4 B-3>,"[0, 4, 5]","[5, 9, 10]",Etudes Op299No9 C major ,Czerny,60,3.75
239,<music21.chord.Chord A5 A4 C4>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,60,4
239.25,<music21.chord.Chord A5 A4 D4>,"[0, 5]","[9, 2]",Etudes Op299No9 C major ,Czerny,60,4.25
239.5,<music21.chord.Chord A5 A4 E4>,"[0, 5]","[4, 9]",Etudes Op299No9 C major ,Czerny,60,4.5
239.75,<music21.chord.Chord A5 A4 F4>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,60,4.75
239.875,<music21.chord.Chord F4>,[0],[5],Etudes Op299No9 C major ,Czerny,60,4.875
240,<music21.chord.Chord G4 B4 G3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,61,1
240.25,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,61,1.25
240.5,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,61,1.5
240.75,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,61,1.75
241,<music21.chord.Chord D4>,[0],[2],Etudes Op299No9 C major ,Czerny,61,2
241.25,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,61,2.25
241.5,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,61,2.5
241.75,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,61,2.75
242,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,61,3
242.25,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,61,3.25
242.5,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,61,3.5
242.75,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,61,3.75
243,<music21.chord.Chord B4 D5 D4>,"[0, 3]","[11, 2]",Etudes Op299No9 C major ,Czerny,61,4
243.25,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,61,4.25
243.5,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,61,4.5
243.75,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,61,4.75
244,<music21.chord.Chord B4 G5 G3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,62,1
244.25,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,62,1.25
244.5,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,62,1.5
244.75,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,62,1.75
245,<music21.chord.Chord G5 B4 D4>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,62,2
245.25,<music21.chord.Chord G5 B4 C4>,"[0, 4, 5]","[7, 11, 0]",Etudes Op299No9 C major ,Czerny,62,2.25
245.5,<music21.chord.Chord G5 B4 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,62,2.5
245.75,<music21.chord.Chord G5 B4 A3>,"[0, 2, 4]","[7, 9, 11]",Etudes Op299No9 C major ,Czerny,62,2.75
246,<music21.chord.Chord G5 B4 G3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,62,3
246.25,<music21.chord.Chord G5 B4 A3>,"[0, 2, 4]","[7, 9, 11]",Etudes Op299No9 C major ,Czerny,62,3.25
246.5,<music21.chord.Chord G5 B4 B3>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,62,3.5
246.75,<music21.chord.Chord G5 B4 C4>,"[0, 4, 5]","[7, 11, 0]",Etudes Op299No9 C major ,Czerny,62,3.75
247,<music21.chord.Chord F5 B4 D4>,"[0, 3, 6]","[11, 2, 5]",Etudes Op299No9 C major ,Czerny,62,4
247.25,<music21.chord.Chord F5 B4 E4>,"[0, 5, 6]","[11, 4, 5]",Etudes Op299No9 C major ,Czerny,62,4.25
247.5,<music21.chord.Chord F5 B4 F4>,"[0, 6]","[5, 11]",Etudes Op299No9 C major ,Czerny,62,4.5
247.75,<music21.chord.Chord F5 B4 G4>,"[0, 2, 6]","[5, 7, 11]",Etudes Op299No9 C major ,Czerny,62,4.75
248,<music21.chord.Chord E5 C4>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,63,1
248.25,<music21.chord.Chord F5 D4>,"[0, 3]","[2, 5]",Etudes Op299No9 C major ,Czerny,63,1.25
248.5,<music21.chord.Chord G5 E4>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,63,1.5
248.75,<music21.chord.Chord A5 F4>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,63,1.75
249,<music21.chord.Chord B5 G4>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,63,2
249.25,<music21.chord.Chord C6 A4>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,63,2.25
249.5,<music21.chord.Chord D6 B4>,"[0, 3]","[11, 2]",Etudes Op299No9 C major ,Czerny,63,2.5
249.75,<music21.chord.Chord E6 C5>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,63,2.75
250,<music21.chord.Chord D6 G4 B4>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,63,3
250.25,<music21.chord.Chord E6>,[0],[4],Etudes Op299No9 C major ,Czerny,63,3.25
250.5,<music21.chord.Chord D6>,[0],[2],Etudes Op299No9 C major ,Czerny,63,3.5
250.75,<music21.chord.Chord C6>,[0],[0],Etudes Op299No9 C major ,Czerny,63,3.75
251,<music21.chord.Chord B5 B3 G4>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,63,4
251.25,<music21.chord.Chord A5>,[0],[9],Etudes Op299No9 C major ,Czerny,63,4.25
251.5,<music21.chord.Chord G5>,[0],[7],Etudes Op299No9 C major ,Czerny,63,4.5
251.75,<music21.chord.Chord F5>,[0],[5],Etudes Op299No9 C major ,Czerny,63,4.75
252,<music21.chord.Chord E5 C4>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,64,1
252.25,<music21.chord.Chord F5 D4>,"[0, 3]","[2, 5]",Etudes Op299No9 C major ,Czerny,64,1.25
252.5,<music21.chord.Chord G5 E4>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,64,1.5
252.75,<music21.chord.Chord A5 F4>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,64,1.75
253,<music21.chord.Chord B5 G4>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,64,2
253.25,<music21.chord.Chord C6 A4>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,64,2.25
253.5,<music21.chord.Chord D6 B4>,"[0, 3]","[11, 2]",Etudes Op299No9 C major ,Czerny,64,2.5
253.75,<music21.chord.Chord E6 C5>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,64,2.75
254,<music21.chord.Chord D6 G4 B4>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,64,3
254.25,<music21.chord.Chord E6>,[0],[4],Etudes Op299No9 C major ,Czerny,64,3.25
254.5,<music21.chord.Chord D6>,[0],[2],Etudes Op299No9 C major ,Czerny,64,3.5
254.75,<music21.chord.Chord C6>,[0],[0],Etudes Op299No9 C major ,Czerny,64,3.75
255,<music21.chord.Chord B5 B3 G4>,"[0, 4]","[7, 11]",Etudes Op299No9 C major ,Czerny,64,4
255.25,<music21.chord.Chord A5>,[0],[9],Etudes Op299No9 C major ,Czerny,64,4.25
255.5,<music21.chord.Chord G5>,[0],[7],Etudes Op299No9 C major ,Czerny,64,4.5
255.75,<music21.chord.Chord F5>,[0],[5],Etudes Op299No9 C major ,Czerny,64,4.75
256,<music21.chord.Chord E5 C4>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,65,1
256.25,<music21.chord.Chord E4>,[0],[4],Etudes Op299No9 C major ,Czerny,65,1.25
256.5,<music21.chord.Chord D4>,[0],[2],Etudes Op299No9 C major ,Czerny,65,1.5
256.75,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,65,1.75
257,<music21.chord.Chord D5 G5 B3>,"[0, 4, 7]","[7, 11, 2]",Etudes Op299No9 C major ,Czerny,65,2
257.25,<music21.chord.Chord D4>,[0],[2],Etudes Op299No9 C major ,Czerny,65,2.25
257.5,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,65,2.5
257.75,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,65,2.75
258,<music21.chord.Chord C5 A3>,"[0, 3]","[9, 0]",Etudes Op299No9 C major ,Czerny,65,3
258.25,<music21.chord.Chord C4>,[0],[0],Etudes Op299No9 C major ,Czerny,65,3.25
258.5,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,65,3.5
258.75,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,65,3.75
259,<music21.chord.Chord B4 E5 G3>,"[0, 3, 7]","[4, 7, 11]",Etudes Op299No9 C major ,Czerny,65,4
259.25,<music21.chord.Chord B3>,[0],[11],Etudes Op299No9 C major ,Czerny,65,4.25
259.5,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,65,4.5
259.75,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,65,4.75
260,<music21.chord.Chord A4 F3>,"[0, 4]","[5, 9]",Etudes Op299No9 C major ,Czerny,66,1
260.25,<music21.chord.Chord A3>,[0],[9],Etudes Op299No9 C major ,Czerny,66,1.25
260.5,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,66,1.5
260.75,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,66,1.75
261,<music21.chord.Chord G4 C5 E3>,"[0, 4, 7]","[0, 4, 7]",Etudes Op299No9 C major ,Czerny,66,2
261.25,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,66,2.25
261.5,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,66,2.5
261.75,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,66,2.75
262,<music21.chord.Chord F4 D3>,"[0, 3]","[2, 5]",Etudes Op299No9 C major ,Czerny,66,3
262.25,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,66,3.25
262.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,66,3.5
262.75,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,66,3.75
263,<music21.chord.Chord E4 A4 C#3>,"[0, 4, 7]","[9, 1, 4]",Etudes Op299No9 C major ,Czerny,66,4
263.25,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,66,4.25
263.5,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,66,4.5
263.75,<music21.chord.Chord C#3>,[0],[1],Etudes Op299No9 C major ,Czerny,66,4.75
264,<music21.chord.Chord F4 D3>,"[0, 3]","[2, 5]",Etudes Op299No9 C major ,Czerny,67,1
264.25,<music21.chord.Chord D4>,[0],[2],Etudes Op299No9 C major ,Czerny,67,1.25
264.5,<music21.chord.Chord E4>,[0],[4],Etudes Op299No9 C major ,Czerny,67,1.5
264.75,<music21.chord.Chord F4>,[0],[5],Etudes Op299No9 C major ,Czerny,67,1.75
265,<music21.chord.Chord G4>,[0],[7],Etudes Op299No9 C major ,Czerny,67,2
265.25,<music21.chord.Chord A4>,[0],[9],Etudes Op299No9 C major ,Czerny,67,2.25
265.5,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,67,2.5
265.75,<music21.chord.Chord C#5>,[0],[1],Etudes Op299No9 C major ,Czerny,67,2.75
266,<music21.chord.Chord D5 F2 A2 D3>,"[0, 3, 7]","[2, 5, 9]",Etudes Op299No9 C major ,Czerny,67,3
266.25,<music21.chord.Chord E5>,[0],[4],Etudes Op299No9 C major ,Czerny,67,3.25
266.5,<music21.chord.Chord F5>,[0],[5],Etudes Op299No9 C major ,Czerny,67,3.5
266.75,<music21.chord.Chord G5>,[0],[7],Etudes Op299No9 C major ,Czerny,67,3.75
267,<music21.chord.Chord A5>,[0],[9],Etudes Op299No9 C major ,Czerny,67,4
267.25,<music21.chord.Chord E5>,[0],[4],Etudes Op299No9 C major ,Czerny,67,4.25
267.5,<music21.chord.Chord F5>,[0],[5],Etudes Op299No9 C major ,Czerny,67,4.5
267.75,<music21.chord.Chord D5>,[0],[2],Etudes Op299No9 C major ,Czerny,67,4.75
268,<music21.chord.Chord G5 G2 C3 E3>,"[0, 4, 7]","[0, 4, 7]",Etudes Op299No9 C major ,Czerny,68,1
268.25,<music21.chord.Chord E-5>,[0],[3],Etudes Op299No9 C major ,Czerny,68,1.25
268.5,<music21.chord.Chord E5>,[0],[4],Etudes Op299No9 C major ,Czerny,68,1.5
268.75,<music21.chord.Chord C5>,[0],[0],Etudes Op299No9 C major ,Czerny,68,1.75
269,<music21.chord.Chord G5>,[0],[7],Etudes Op299No9 C major ,Czerny,68,2
269.25,<music21.chord.Chord E-5>,[0],[3],Etudes Op299No9 C major ,Czerny,68,2.25
269.5,<music21.chord.Chord E5>,[0],[4],Etudes Op299No9 C major ,Czerny,68,2.5
269.75,<music21.chord.Chord C5>,[0],[0],Etudes Op299No9 C major ,Czerny,68,2.75
270,<music21.chord.Chord F5 G2 D3 F3>,"[0, 3, 5]","[2, 5, 7]",Etudes Op299No9 C major ,Czerny,68,3
270.25,<music21.chord.Chord C#5>,[0],[1],Etudes Op299No9 C major ,Czerny,68,3.25
270.5,<music21.chord.Chord D5>,[0],[2],Etudes Op299No9 C major ,Czerny,68,3.5
270.75,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,68,3.75
271,<music21.chord.Chord F5>,[0],[5],Etudes Op299No9 C major ,Czerny,68,4
271.25,<music21.chord.Chord C#5>,[0],[1],Etudes Op299No9 C major ,Czerny,68,4.25
271.5,<music21.chord.Chord D5>,[0],[2],Etudes Op299No9 C major ,Czerny,68,4.5
271.75,<music21.chord.Chord B4>,[0],[11],Etudes Op299No9 C major ,Czerny,68,4.75
272,<music21.chord.Chord C5 C3>,[0],[0],Etudes Op299No9 C major ,Czerny,69,1
272.25,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,69,1.25
272.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,69,1.5
272.75,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,69,1.75
273,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,69,2
273.25,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,69,2.25
273.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,69,2.5
273.75,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,69,2.75
274,<music21.chord.Chord C3>,[0],[0],Etudes Op299No9 C major ,Czerny,69,3
274.25,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,69,3.25
274.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,69,3.5
274.75,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,69,3.75
275,<music21.chord.Chord E4 G4 G3>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,69,4
275.25,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,69,4.25
275.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,69,4.5
275.75,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,69,4.75
276,<music21.chord.Chord C4 E4 C3>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,70,1
276.25,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,70,1.25
276.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,70,1.5
276.75,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,70,1.75
277,<music21.chord.Chord G3>,[0],[7],Etudes Op299No9 C major ,Czerny,70,2
277.25,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,70,2.25
277.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,70,2.5
277.75,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,70,2.75
278,<music21.chord.Chord C3>,[0],[0],Etudes Op299No9 C major ,Czerny,70,3
278.25,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,70,3.25
278.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,70,3.5
278.75,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,70,3.75
279,<music21.chord.Chord E4 G4 G3>,"[0, 3]","[4, 7]",Etudes Op299No9 C major ,Czerny,70,4
279.25,<music21.chord.Chord F3>,[0],[5],Etudes Op299No9 C major ,Czerny,70,4.25
279.5,<music21.chord.Chord E3>,[0],[4],Etudes Op299No9 C major ,Czerny,70,4.5
279.75,<music21.chord.Chord D3>,[0],[2],Etudes Op299No9 C major ,Czerny,70,4.75
280,<music21.chord.Chord C4 E4 C3>,"[0, 4]","[0, 4]",Etudes Op299No9 C major ,Czerny,71,1
282,<music21.chord.Chord C5 E5 G5 C6 C2 E2 G2 C3>,"[0, 4, 7]","[0, 4, 7]",Etudes Op299No9 C major ,Czerny,71,3